"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"SEV","US1","2_U1","fine","oak","S",2,39,5.19230769230769,202.5,3.538,2.91,0.195408514554192,0.00501047473215878,0.000964980318786135
2013,"SEV","US1","2_U1","fine","oak","S",1,39,5.19230769230769,202.5,3.538,2.97,0.174999642922985,0.0044871703313586,0.000864195767520915
2013,"SEV","US1","2_U1","fine","oak","S",5,39,5.19230769230769,202.5,3.538,3.02,0.158304764350815,0.00405909652181578,0.000781751922720075
2013,"SEV","US1","2_U1","fine","oak","S",6,39,5.19230769230769,202.5,3.538,2.99,0.168288208334998,0.00431508226499996,0.000831052880666659
2013,"SEV","US1","2_U1","fine","oak","P",4,39,5.19230769230769,202.5,3.538,2.91,0.195408514554192,0.00501047473215878,0.000964980318786135
2013,"SEV","US1","2_U1","fine","oak","P",3,39,5.19230769230769,202.5,3.538,3.06,0.145146679773304,0.00372170973777703,0.000716773727275576
2013,"SEV","US2","1_U2","fine","oak","P",1,39,5.05384615384615,197.1,3.538,3.02,0.158304764350815,0.00405909652181578,0.000803169783616516
2013,"SEV","US2","1_U2","fine","oak","S",2,39,5.05384615384615,197.1,3.538,2.88,0.205771301589739,0.00527618722024972,0.00104399442714226
2013,"SEV","US2","1_U2","fine","oak","S",3,39,5.05384615384615,197.1,3.538,2.97,0.174999642922985,0.0044871703313586,0.000887872363891351
2013,"SEV","US2","1_U2","fine","oak","S",4,39,5.05384615384615,197.1,3.538,2.85,0.216242601457034,0.0055446820886419,0.00109712126563691
2013,"SEV","US2","1_U2","fine","oak","P",5,39,5.05384615384615,197.1,3.538,2.71,0.266612960845984,0.00683622976528164,0.00135267864457628
2013,"SEV","US2","1_U2","fine","oak","P",6,39,5.05384615384615,197.1,3.538,2.99,0.168288208334998,0.00431508226499996,0.000853821452739718
