"Year","Site_code","Location","Mesh","Leaf","Rep","ID","AFDM","nbsp","sing.sp","qual.FRic","FRic","FEve","FDiv","FDis","RaoQ","FGR"
2013,"MES","U2","Coarse","Alder",6,570,2.3,2,2,0.330457792267978,NA,NA,NA,0.291882645614677,2.17269769837812,2
2014,"MUR","U2","Coarse","Alder",1,151,2.18,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MUR","U2","Coarse","Alder",2,152,2.88,2,2,0.330457792267978,NA,NA,NA,5.68878944648958,32.3623253664912,1
2014,"MUR","U2","Coarse","Alder",3,153,2.49,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"MUR","U2","Coarse","Alder",4,154,2.13,3,3,0.330457792267978,0.0039890945733261,0.987689910273628,0.38854897596298,5.00656865448248,33.0841833069821,2
2014,"MUR","U2","Coarse","Alder",5,155,2.53,1,1,0.330457792267978,NA,NA,NA,0,0,1
2013,"NIE","D","Coarse","Alder",1,589,0.47,4,4,0.330457792267978,0.0954603208352671,0.632139311844651,0.91827095382055,4.10662331930582,31.2092077056665,3
2013,"NIE","D","Coarse","Alder",2,590,0.33,3,3,0.330457792267978,0.0656276768594039,0.846400647626016,0.87703741110843,7.21513438515749,56.8879965432346,2
2013,"NIE","D","Coarse","Alder",4,592,0.53,5,5,0.330457792267978,0.234347601640249,0.855188755478378,0.775329844358274,8.1508585670944,67.8089283595255,4
2013,"NIE","D","Coarse","Alder",5,593,1.66,4,4,0.330457792267978,0.175573495477995,0.848635914830482,0.803172395805863,8.39482477034922,71.4970868132499,3
2013,"NIE","U1","Coarse","Alder",1,613,1.98,3,3,0.330457792267978,0.0671361159300356,0.722129143577078,0.967487564294748,5.89808366472981,42.0926558021057,2
2013,"NIE","U1","Coarse","Alder",2,614,2.19,4,4,0.330457792267978,0.127089302821385,0.59397264486326,0.955966888129991,3.16697307416583,22.8499724412386,2
2013,"NIE","U1","Coarse","Alder",3,615,1.85,4,4,0.330457792267978,0.127089302821385,0.56654216822751,0.977097593662387,2.59941530190596,18.5190480935713,2
2013,"NIE","U1","Coarse","Alder",4,616,0.33,2,2,0.330457792267978,NA,NA,NA,7.31410751491134,57.0625799889947,2
2013,"NIE","U1","Coarse","Alder",5,617,0.9,4,4,0.330457792267978,0.187591797761107,0.857507310637805,0.804297842077753,8.44197932202725,72.0135454083296,3
2013,"NIE","U1","Coarse","Alder",6,618,0.23,2,2,0.330457792267978,NA,NA,NA,0.953960989515919,6.75769824112104,2
2013,"NIE","U2","Coarse","Alder",1,637,0.21,3,3,0.330457792267978,0.10843737954796,0.640086220488007,0.750517641184277,6.88533538190431,54.7996914903272,3
2013,"NIE","U2","Coarse","Alder",3,639,0.4,3,3,0.330457792267978,0.109945818618591,0.805322375019861,0.593256512560855,7.57102936827644,59.5351626589621,3
2013,"NIE","U2","Coarse","Alder",4,640,1.18,3,3,0.330457792267978,0.109945818618591,0.95983881824398,0.739933381488086,8.53120065170412,72.9642579556898,3
