Year,Name,Site,Location,Site_code,Mesh,Leaf,Rep,Dish,Dry,Ashed,AFDM,Initial_AFDM,Days,kdays,DD,Mean_daily_temp,kdd,Person
2013,Buttisholz,BUT,US1,BUT,fine,oak,6,36,3.44,0.55,2.89,3.538,43,0.00470477,279,6,0.000726269,P
2013,Buttisholz,BUT,US2,BUT,fine,oak,1,55,3.54,0.56,2.98,3.538,43,0.003991588,289,7,0.000593163,P
2013,Buttisholz,BUT,US2,BUT,fine,oak,2,56,3.65,0.63,3.02,3.538,43,0.003681506,289,7,0.000547084,P
2013,Buttisholz,BUT,US2,BUT,fine,oak,3,57,3.42,0.42,3,3.538,43,0.00383603,289,7,0.000570047,P
2013,Buttisholz,BUT,US2,BUT,fine,oak,4,58,3.62,0.71,2.91,3.538,43,0.004544384,289,7,0.00067531,U
2013,Buttisholz,BUT,US2,BUT,fine,oak,5,59,3.44,0.57,2.87,3.538,43,0.004866269,289,7,0.000723143,S
2013,Buttisholz,BUT,US2,BUT,fine,oak,6,60,3.78,0.83,2.95,3.538,43,0.004226894,289,7,0.00062813,P
2013,Colombier,COL,DS,COL,fine,oak,1,79,3.47,0.42,3.05,3.538,35,0.004240572,202,6,0.000735305,S
2013,Colombier,COL,DS,COL,fine,oak,2,80,3.59,0.5,3.09,3.538,35,0.0038683,202,6,0.000670754,P
2013,Colombier,COL,DS,COL,fine,oak,3,81,3.76,0.61,3.15,3.538,35,0.003318833,202,6,0.000575478,S
2013,Colombier,COL,DS,COL,fine,oak,4,82,3.61,0.6,3.01,3.538,35,0.004617758,202,6,0.000800708,S
2013,Colombier,COL,DS,COL,fine,oak,5,83,3.54,0.47,3.07,3.538,35,0.00405383,202,6,0.000702924,P
2013,Colombier,COL,DS,COL,fine,oak,6,84,3.56,0.51,3.05,3.538,35,0.004240572,202,6,0.000735305,S
2013,Colombier,COL,US1,COL,fine,oak,1,103,3.47,0.48,2.99,3.538,35,0.004808235,202,6,0.000832372,P
2013,Colombier,COL,US1,COL,fine,oak,3,105,3.69,0.57,3.12,3.538,35,0.003592246,202,6,0.000621867,P
2013,Colombier,COL,US1,COL,fine,oak,4,106,3.59,0.63,2.96,3.538,35,0.005096352,202,6,0.000882249,S
2013,Colombier,COL,US1,COL,fine,oak,5,107,3.55,0.58,2.97,3.538,35,0.00499999,202,6,0.000865567,S
2013,Colombier,COL,US1,COL,fine,oak,6,108,3.49,0.51,2.98,3.538,35,0.004903951,202,6,0.000848942,M
2013,Colombier,COL,US2,COL,fine,oak,1,127,3.53,0.54,2.99,3.538,35,0.004808235,201,6,0.000838878,S
2013,Colombier,COL,US2,COL,fine,oak,2,128,3.41,0.52,2.89,3.538,35,0.005780146,201,6,0.001008445,S
2013,Colombier,COL,US2,COL,fine,oak,3,129,3.23,0.41,2.82,3.538,35,0.006480706,201,6,0.001130669,S
2013,Colombier,COL,US2,COL,fine,oak,4,130,3.48,0.48,3,3.538,35,0.004712837,201,6,0.000822234,M
2013,Colombier,COL,US2,COL,fine,oak,5,131,3.37,0.44,2.93,3.538,35,0.005387405,201,6,0.000939924,S
2013,Colombier,COL,US2,COL,fine,oak,6,132,3.54,0.65,2.89,3.538,35,0.005780146,201,6,0.001008445,S
2013,Duernten,DUR,DS,DUR,fine,oak,1,151,7.32,4.28,3.04,3.538,42,0.003612002,298,7,0.000508555,S
2013,Duernten,DUR,DS,DUR,fine,oak,2,152,3.75,0.74,3.01,3.538,42,0.003848131,298,7,0.000541801,S
2013,Duernten,DUR,DS,DUR,fine,oak,3,153,3.43,0.58,2.85,3.538,42,0.005148633,298,7,0.000724906,S
2013,Duernten,DUR,DS,DUR,fine,oak,4,154,3.66,0.77,2.89,3.538,42,0.004816788,298,7,0.000678183,S
2013,Duernten,DUR,DS,DUR,fine,oak,5,155,3.45,0.57,2.88,3.538,42,0.004899317,298,7,0.000689803,S
2013,Duernten,DUR,DS,DUR,fine,oak,6,156,3.34,0.52,2.82,3.538,42,0.005400588,298,7,0.00076038,S
2013,Duernten,DUR,US1,DUR,fine,oak,1,175,3.4,0.58,2.82,3.538,42,0.005400588,277,7,0.000818814,U
2013,Duernten,DUR,US1,DUR,fine,oak,2,176,3.48,0.48,3,3.538,42,0.003927365,277,7,0.00059545,S
2013,Duernten,DUR,US1,DUR,fine,oak,3,177,3.34,0.46,2.88,3.538,42,0.004899317,277,7,0.000742813,S
2013,Duernten,DUR,US1,DUR,fine,oak,4,178,3.84,0.87,2.97,3.538,42,0.004166658,277,7,0.000631731,S
2013,Duernten,DUR,US1,DUR,fine,oak,5,179,3.46,0.61,2.85,3.538,42,0.005148633,277,7,0.000780613,S
2013,Duernten,DUR,US1,DUR,fine,oak,6,180,3.48,0.67,2.81,3.538,42,0.005485169,277,7,0.000831637,S
2013,Duernten,DUR,US2,DUR,fine,oak,1,199,3.4,0.59,2.81,3.538,42,0.005485169,287,7,0.000802218,P
2013,Duernten,DUR,US2,DUR,fine,oak,2,200,3.82,0.87,2.95,3.538,42,0.004327534,287,7,0.000632911,P
2013,Duernten,DUR,US2,DUR,fine,oak,3,201,3.75,0.79,2.96,3.538,42,0.00424696,287,7,0.000621127,P
2013,Duernten,DUR,US2,DUR,fine,oak,5,203,3.55,0.65,2.9,3.538,42,0.004734544,287,7,0.000692437,S
2013,Duernten,DUR,US2,DUR,fine,oak,6,204,3.61,0.63,2.98,3.538,42,0.004086626,287,7,0.000597678,P
2013,Herisau,HER,DS,HER,fine,oak,1,223,3.67,0.84,2.83,3.538,42,0.005316307,295,7,0.000756166,P
2013,Herisau,HER,DS,HER,fine,oak,2,224,3.47,0.62,2.85,3.538,42,0.005148633,295,7,0.000732317,P
2013,Herisau,HER,DS,HER,fine,oak,3,225,3.7,0.76,2.94,3.538,42,0.004408381,295,7,0.000627027,P
2013,Herisau,HER,DS,HER,fine,oak,5,227,3.31,1.07,2.24,3.538,42,0.010882994,295,7,0.001547946,S
2013,Herisau,HER,DS,HER,fine,oak,6,228,3.81,0.76,3.05,3.538,42,0.00353381,295,7,0.000502632,S
2013,Herisau,HER,US1,HER,fine,oak,1,247,3.8,0.83,2.97,3.538,42,0.004166658,243,6,0.000719385,S
2013,Herisau,HER,US1,HER,fine,oak,2,248,3.79,0.78,3.01,3.538,42,0.003848131,243,6,0.00066439,S
2013,Herisau,HER,US1,HER,fine,oak,3,249,3.81,0.93,2.88,3.538,42,0.004899317,243,6,0.00084588,S
2013,Herisau,HER,US1,HER,fine,oak,4,250,4.9,1.75,3.15,3.538,42,0.002765694,243,6,0.000477504,P
2013,Herisau,HER,US1,HER,fine,oak,5,251,3.84,0.75,3.09,3.538,42,0.003223583,243,6,0.00055656,P
2013,Herisau,HER,US2,HER,fine,oak,1,271,3.72,0.72,3,3.538,42,0.003927365,255,6,0.000647989,S
2013,Herisau,HER,US2,HER,fine,oak,2,272,3.93,0.94,2.99,3.538,42,0.004006862,255,6,0.000661105,S
2013,Herisau,HER,US2,HER,fine,oak,3,273,3.78,0.73,3.05,3.538,42,0.00353381,255,6,0.000583055,S
2013,Herisau,HER,US2,HER,fine,oak,4,274,3.81,0.71,3.1,3.538,42,0.003146654,255,6,0.000519177,S
2013,Herisau,HER,US2,HER,fine,oak,5,275,4.37,1.31,3.06,3.538,42,0.003455873,255,6,0.000570196,S
2013,Herisau,HER,US2,HER,fine,oak,6,276,3.66,0.73,2.93,3.538,42,0.004489504,255,6,0.000740738,P
2013,Hochdorf,HOC,DS,HOC,fine,oak,1,295,3.59,0.58,3.01,3.538,32,0.005050672,238,7,0.000678282,S
2013,Hochdorf,HOC,DS,HOC,fine,oak,2,296,3.61,0.41,3.2,3.538,32,0.003137837,238,7,0.000421397,S
2013,Hochdorf,HOC,DS,HOC,fine,oak,3,297,3.67,0.57,3.1,3.538,32,0.004129984,238,7,0.000554638,S
2013,Hochdorf,HOC,DS,HOC,fine,oak,5,299,3.67,0.6,3.07,3.538,32,0.004433876,238,7,0.000595449,S
2013,Hochdorf,HOC,DS,HOC,fine,oak,6,300,3.51,0.56,2.95,3.538,32,0.005679888,238,7,0.000762783,S
2013,Hochdorf,HOC,US1,HOC,fine,oak,1,319,3.68,0.56,3.12,3.538,32,0.003929019,225,7,0.000559602,S
2013,Hochdorf,HOC,US1,HOC,fine,oak,2,320,3.59,0.56,3.03,3.538,32,0.004843718,225,7,0.000689881,S
2013,Hochdorf,HOC,US1,HOC,fine,oak,3,321,3.52,0.53,2.99,3.538,32,0.005259007,225,7,0.00074903,S
2013,Hochdorf,HOC,US1,HOC,fine,oak,4,322,3.65,0.59,3.06,3.538,32,0.004535834,225,7,0.00064603,P
2013,Hochdorf,HOC,US1,HOC,fine,oak,5,323,3.43,0.53,2.9,3.538,32,0.006214089,225,7,0.00088506,S
2013,Hochdorf,HOC,US1,HOC,fine,oak,6,324,3.4,0.52,2.88,3.538,32,0.006430353,225,7,0.000915862,S
2013,Hochdorf,HOC,US2,HOC,fine,oak,1,343,3.51,0.64,2.87,3.538,32,0.006539049,233,7,0.000898514,P
2013,Hochdorf,HOC,US2,HOC,fine,oak,2,344,3.5,0.61,2.89,3.538,32,0.006322034,233,7,0.000868695,S
2013,Hochdorf,HOC,US2,HOC,fine,oak,3,345,3.43,0.52,2.91,3.538,32,0.006106516,233,7,0.000839081,S
2013,Hochdorf,HOC,US2,HOC,fine,oak,4,346,3.51,0.6,2.91,3.538,32,0.006106516,233,7,0.000839081,P
2013,Hochdorf,HOC,US2,HOC,fine,oak,5,347,3.66,0.63,3.03,3.538,32,0.004843718,233,7,0.000665563,S
2013,Hornussen,HOR,DS,HOR,fine,oak,1,367,3.23,0.49,2.74,3.538,44,0.005809174,350,8,0.000730323,S
2013,Hornussen,HOR,DS,HOR,fine,oak,2,368,3.17,0.55,2.62,3.538,44,0.006826984,350,8,0.000858281,S
2013,Hornussen,HOR,DS,HOR,fine,oak,3,369,3.47,0.66,2.81,3.538,44,0.005235844,350,8,0.000658245,S
2013,Hornussen,HOR,DS,HOR,fine,oak,4,370,2.85,0.54,2.31,3.538,44,0.009688956,350,8,0.001218085,P
2013,Hornussen,HOR,DS,HOR,fine,oak,5,371,3.93,0.61,3.32,3.538,44,0.001445382,350,8,0.000181712,S
2013,Hornussen,HOR,US1,HOR,fine,oak,1,391,3.54,0.73,2.81,3.538,44,0.005235844,309,7,0.000744962,U
2013,Hornussen,HOR,US1,HOR,fine,oak,2,392,3.78,0.58,3.2,3.538,44,0.002282063,309,7,0.000324694,S
2013,Hornussen,HOR,US1,HOR,fine,oak,3,393,3.4,0.62,2.78,3.538,44,0.005479788,309,7,0.00077967,S
2013,Hornussen,HOR,US1,HOR,fine,oak,5,395,3.37,0.63,2.74,3.538,44,0.005809174,309,7,0.000826536,S
2013,Hornussen,HOR,US1,HOR,fine,oak,6,396,3.32,0.56,2.76,3.538,44,0.005643885,309,7,0.000803018,S
2013,Hornussen,HOR,US2,HOR,fine,oak,1,415,3.32,0.45,2.87,3.538,44,0.004755672,324,7,0.000645205,S
2013,Hornussen,HOR,US2,HOR,fine,oak,2,416,3.25,0.42,2.83,3.538,44,0.005074657,324,7,0.000688482,S
2013,Hornussen,HOR,US2,HOR,fine,oak,3,417,3.24,0.49,2.75,3.538,44,0.005726379,324,7,0.000776901,S
2013,Hornussen,HOR,US2,HOR,fine,oak,4,418,3.35,0.45,2.9,3.538,44,0.004519338,324,7,0.000613141,S
2013,Hornussen,HOR,US2,HOR,fine,oak,5,419,3.49,0.75,2.74,3.538,44,0.005809174,324,7,0.000788134,S
2013,Hornussen,HOR,US2,HOR,fine,oak,6,420,3.48,0.63,2.85,3.538,44,0.004914605,324,7,0.000666767,U
2013,Kernenried,KER,DS,KER,fine,oak,1,439,4.39,1.37,3.02,3.538,34,0.004656023,285,8,0.000555459,S
2013,Kernenried,KER,DS,KER,fine,oak,2,440,3.77,0.73,3.04,3.538,34,0.004461885,285,8,0.000532299,P
2013,Kernenried,KER,DS,KER,fine,oak,3,441,3.35,0.53,2.82,3.538,34,0.006671315,285,8,0.000795882,P
2013,Kernenried,KER,DS,KER,fine,oak,4,442,3.55,0.56,2.99,3.538,34,0.004949653,285,8,0.000590489,S
2013,Kernenried,KER,DS,KER,fine,oak,5,443,3.51,0.47,3.04,3.538,34,0.004461885,285,8,0.000532299,S
2013,Kernenried,KER,DS,KER,fine,oak,6,444,3.65,0.49,3.16,3.538,34,0.003323223,285,8,0.000396458,S
2013,Kernenried,KER,US1,KER,fine,oak,1,463,3.7,0.72,2.98,3.538,34,0.005048185,260,8,0.000661056,P
2013,Kernenried,KER,US1,KER,fine,oak,2,464,3.71,0.84,2.87,3.538,34,0.006154399,260,8,0.000805914,S
2013,Kernenried,KER,US1,KER,fine,oak,3,465,3.5,0.56,2.94,3.538,34,0.005445648,260,8,0.000713103,S
2013,Kernenried,KER,US1,KER,fine,oak,4,466,3.55,0.5,3.05,3.538,34,0.004365294,260,8,0.000571632,P
2013,Kernenried,KER,US1,KER,fine,oak,5,467,3.45,0.65,2.8,3.538,34,0.006880652,260,8,0.000901016,P
2013,Kernenried,KER,US1,KER,fine,oak,6,468,3.58,0.64,2.94,3.538,34,0.005445648,260,8,0.000713103,S
2013,Kernenried,KER,US2,KER,fine,oak,1,487,3.72,0.64,3.08,3.538,34,0.004077412,258,8,0.000536662,S
2013,Kernenried,KER,US2,KER,fine,oak,2,488,3.45,0.58,2.87,3.538,34,0.006154399,258,8,0.000810032,U
2013,Kernenried,KER,US2,KER,fine,oak,3,489,3.33,0.49,2.84,3.538,34,0.006463457,258,8,0.00085071,S
2013,Kernenried,KER,US2,KER,fine,oak,4,490,3.84,0.7,3.14,3.538,34,0.003509965,258,8,0.000461976,S
2013,Kernenried,KER,US2,KER,fine,oak,5,491,3.38,0.58,2.8,3.538,34,0.006880652,258,8,0.00090562,M
2013,Kernenried,KER,US2,KER,fine,oak,6,492,3.44,0.63,2.81,3.538,34,0.006775797,258,8,0.000891819,S
2013,Messen,MES,DS,MES,fine,oak,1,511,3.55,0.6,2.95,3.538,40,0.004543911,185,5,0.000984207,S
2013,Messen,MES,DS,MES,fine,oak,2,512,3.66,0.61,3.05,3.538,40,0.0037105,185,5,0.000803691,S
2013,Messen,MES,DS,MES,fine,oak,3,513,3.52,0.55,2.97,3.538,40,0.004374991,185,5,0.000947619,M
2013,Messen,MES,DS,MES,fine,oak,4,514,3.76,0.51,3.25,3.538,40,0.002122665,185,5,0.000459768,S
2013,Messen,MES,DS,MES,fine,oak,5,515,3.52,0.49,3.03,3.538,40,0.003874974,185,5,0.000839316,M
2013,Messen,MES,DS,MES,fine,oak,6,516,3.76,0.72,3.04,3.538,40,0.003792602,185,5,0.000821474,S
2013,Messen,MES,US1,MES,fine,oak,1,535,3.63,0.54,3.09,3.538,40,0.003384763,185,5,0.00073273,S
2013,Messen,MES,US1,MES,fine,oak,2,536,3.33,0.57,2.76,3.538,40,0.006208273,185,5,0.00134396,S
2013,Messen,MES,US1,MES,fine,oak,3,537,3.43,0.53,2.9,3.538,40,0.004971272,185,5,0.001076175,S
2013,Messen,MES,US1,MES,fine,oak,4,538,3.71,0.66,3.05,3.538,40,0.0037105,185,5,0.000803245,S
2013,Messen,MES,US1,MES,fine,oak,5,539,3.77,0.66,3.11,3.538,40,0.003223472,185,5,0.000697814,U
2013,Messen,MES,US1,MES,fine,oak,6,540,3.78,0.66,3.12,3.538,40,0.003143215,185,5,0.00068044,S
2013,Messen,MES,US2,MES,fine,oak,1,559,3.69,0.59,3.1,3.538,40,0.003303987,185,5,0.000715243,S
2013,Messen,MES,US2,MES,fine,oak,2,560,3.84,0.64,3.2,3.538,40,0.00251027,185,5,0.00054342,M
2013,Messen,MES,US2,MES,fine,oak,3,561,3.66,0.54,3.12,3.538,40,0.003143215,185,5,0.00068044,S
2013,Messen,MES,US2,MES,fine,oak,4,562,3.86,0.82,3.04,3.538,40,0.003792602,185,5,0.000821018,P
2013,Messen,MES,US2,MES,fine,oak,5,563,3.76,0.64,3.12,3.538,40,0.003143215,185,5,0.00068044,S
2013,Messen,MES,US2,MES,fine,oak,6,564,3.6,0.62,2.98,3.538,40,0.004290957,185,5,0.000928902,S
2013,Niederdorf,NIE,DS,NIE,fine,oak,1,583,3.57,0.47,3.1,3.538,36,0.003671097,280,8,0.000472357,S
2013,Niederdorf,NIE,DS,NIE,fine,oak,2,584,3.44,0.48,2.96,3.538,36,0.004954787,280,8,0.000637529,S
2013,Niederdorf,NIE,DS,NIE,fine,oak,3,585,3.32,0.66,2.66,3.538,36,0.007923208,280,8,0.001019473,S
2013,Niederdorf,NIE,DS,NIE,fine,oak,4,586,3.24,0.48,2.76,3.538,36,0.006898081,280,8,0.000887571,S
2013,Niederdorf,NIE,DS,NIE,fine,oak,5,587,3.19,0.56,2.63,3.538,36,0.008238271,280,8,0.001060012,M
2013,Niederdorf,NIE,US1,NIE,fine,oak,1,607,3.21,0.5,2.71,3.538,36,0.007405916,278,8,0.000960545,S
2013,Niederdorf,NIE,US1,NIE,fine,oak,2,608,3.41,0.58,2.83,3.538,36,0.006202358,278,8,0.000804444,S
2013,Niederdorf,NIE,US1,NIE,fine,oak,3,609,3.3,0.54,2.76,3.538,36,0.006898081,278,8,0.000894679,S
2013,Niederdorf,NIE,US1,NIE,fine,oak,4,610,3.38,0.52,2.86,3.538,36,0.005909444,278,8,0.000766453,S
2013,Niederdorf,NIE,US1,NIE,fine,oak,5,611,3.3,0.5,2.8,3.538,36,0.006498394,278,8,0.000842839,S
2013,Niederdorf,NIE,US1,NIE,fine,oak,6,612,3.22,0.5,2.72,3.538,36,0.007303603,278,8,0.000947275,S
2013,Niederdorf,NIE,US2,NIE,fine,oak,1,631,3.48,0.65,2.83,3.538,36,0.006202358,279,8,0.000801478,P
2013,Niederdorf,NIE,US2,NIE,fine,oak,2,632,3.57,0.7,2.87,3.538,36,0.005812488,279,8,0.000751098,P
2013,Niederdorf,NIE,US2,NIE,fine,oak,3,633,3.47,0.61,2.86,3.538,36,0.005909444,279,8,0.000763627,S
2013,Niederdorf,NIE,US2,NIE,fine,oak,4,634,3.41,0.65,2.76,3.538,36,0.006898081,279,8,0.00089138,S
2013,Niederdorf,NIE,US2,NIE,fine,oak,6,636,3.34,0.56,2.78,3.538,36,0.006697519,279,8,0.000865463,U
2013,Romont,ROM,DS,ROM,fine,oak,1,655,3.34,0.41,2.93,3.538,35,0.005387405,208,6,0.000905024,P
2013,Romont,ROM,DS,ROM,fine,oak,2,656,3.49,0.52,2.97,3.538,35,0.00499999,208,6,0.000839942,S
2013,Romont,ROM,DS,ROM,fine,oak,3,657,3.34,0.35,2.99,3.538,35,0.004808235,208,6,0.00080773,S
2013,Romont,ROM,DS,ROM,fine,oak,4,658,3.53,0.61,2.92,3.538,35,0.005485085,208,6,0.000921433,S
2013,Romont,ROM,DS,ROM,fine,oak,5,659,3.68,0.6,3.08,3.538,35,0.003960914,208,6,0.000665389,M
2013,Romont,ROM,DS,ROM,fine,oak,6,660,4.05,0.93,3.12,3.538,35,0.003592246,208,6,0.000603457,M
2013,Romont,ROM,US1,ROM,fine,oak,1,679,3.75,0.55,3.2,3.538,35,0.00286888,189,5,0.000531367,S
2013,Romont,ROM,US1,ROM,fine,oak,2,680,3.73,0.62,3.11,3.538,35,0.003683968,189,5,0.000682336,S
2013,Romont,ROM,US1,ROM,fine,oak,3,681,3.85,0.69,3.16,3.538,35,0.003228273,189,5,0.000597933,S
2013,Romont,ROM,US1,ROM,fine,oak,4,682,3.75,0.59,3.16,3.538,35,0.003228273,189,5,0.000597933,S
2013,Romont,ROM,US1,ROM,fine,oak,5,683,3.78,0.79,2.99,3.538,35,0.004808235,189,5,0.00089057,S
2013,Romont,ROM,US1,ROM,fine,oak,6,684,3.74,0.72,3.02,3.538,35,0.004522993,189,5,0.000837738,S
2013,Romont,ROM,US2,ROM,fine,oak,1,703,3.71,0.75,2.96,3.538,35,0.005096352,190,5,0.00094056,S
2013,Romont,ROM,US2,ROM,fine,oak,2,704,3.99,0.94,3.05,3.538,35,0.004240572,190,5,0.000782621,S
2013,Romont,ROM,US2,ROM,fine,oak,3,705,3.49,0.64,2.85,3.538,35,0.00617836,190,5,0.001140251,S
2013,Romont,ROM,US2,ROM,fine,oak,4,706,3.77,0.73,3.04,3.538,35,0.004334402,190,5,0.000799938,S
2013,Romont,ROM,US2,ROM,fine,oak,5,707,3.83,0.79,3.04,3.538,35,0.004334402,190,5,0.000799938,S
2013,Rothenthurm,ROT,DS,ROT,fine,oak,1,727,3.78,0.58,3.2,3.538,35,0.00286888,172,5,0.000584891,P
2013,Rothenthurm,ROT,DS,ROT,fine,oak,2,728,3.54,0.63,2.91,3.538,35,0.0055831,172,5,0.001138251,P
2013,Rothenthurm,ROT,DS,ROT,fine,oak,3,729,3.64,0.68,2.96,3.538,35,0.005096352,172,5,0.001039015,S
2013,Rothenthurm,ROT,DS,ROT,fine,oak,4,730,4.36,1.17,3.19,3.538,35,0.002958305,172,5,0.000603122,S
2013,Rothenthurm,ROT,DS,ROT,fine,oak,5,731,3.68,0.64,3.04,3.538,35,0.004334402,172,5,0.000883673,S
2013,Rothenthurm,ROT,DS,ROT,fine,oak,6,732,3.43,0.51,2.92,3.538,35,0.005485085,172,5,0.001118268,S
2013,Rothenthurm,ROT,US1,ROT,fine,oak,1,751,3.74,0.6,3.14,3.538,35,0.00340968,155,4,0.000769077,P
2013,Rothenthurm,ROT,US1,ROT,fine,oak,2,752,3.63,0.62,3.01,3.538,35,0.004617758,155,4,0.001041567,P
2013,Rothenthurm,ROT,US1,ROT,fine,oak,3,753,3.68,0.59,3.09,3.538,35,0.0038683,155,4,0.000872522,S
2013,Rothenthurm,ROT,US1,ROT,fine,oak,4,754,3.76,0.69,3.07,3.538,35,0.00405383,155,4,0.000914369,S
2013,Rothenthurm,ROT,US1,ROT,fine,oak,5,755,3.84,0.64,3.2,3.538,35,0.00286888,155,4,0.000647096,S
2013,Rothenthurm,ROT,US2,ROT,fine,oak,1,775,3.57,0.48,3.09,3.538,35,0.0038683,155,4,0.000872522,P
2013,Rothenthurm,ROT,US2,ROT,fine,oak,2,776,3.69,0.63,3.06,3.538,35,0.004147048,155,4,0.000935395,S
2013,Rothenthurm,ROT,US2,ROT,fine,oak,3,777,4.57,1.36,3.21,3.538,35,0.002779733,155,4,0.000626988,S
2013,Rothenthurm,ROT,US2,ROT,fine,oak,4,778,3.75,0.68,3.07,3.538,35,0.00405383,155,4,0.000914369,S
2013,Rothenthurm,ROT,US2,ROT,fine,oak,5,779,3.68,0.65,3.03,3.538,35,0.004428542,155,4,0.000998888,S
2013,Rothenthurm,ROT,US2,ROT,fine,oak,6,780,3.59,0.53,3.06,3.538,35,0.004147048,155,4,0.000935395,S
2013,Severy,SEV,DS,SEV,fine,oak,1,799,3.74,0.65,3.09,3.538,39,0.003471551,220,6,0.000615279,S
2013,Severy,SEV,DS,SEV,fine,oak,2,800,3.6,0.67,2.93,3.538,39,0.004834851,220,6,0.000856903,S
2013,Severy,SEV,DS,SEV,fine,oak,3,801,3.73,0.65,3.08,3.538,39,0.003554667,220,6,0.00063001,S
2013,Severy,SEV,DS,SEV,fine,oak,4,802,3.46,0.49,2.97,3.538,39,0.00448717,220,6,0.000795282,S
2013,Severy,SEV,DS,SEV,fine,oak,5,803,3.36,0.4,2.96,3.538,39,0.004573649,220,6,0.000810609,S
2013,Severy,SEV,US1,SEV,fine,oak,1,823,3.4,0.43,2.97,3.538,39,0.00448717,203,5,0.000864071,S
2013,Severy,SEV,US1,SEV,fine,oak,2,824,3.44,0.53,2.91,3.538,39,0.005010475,203,5,0.000964841,S
2013,Severy,SEV,US1,SEV,fine,oak,3,825,3.52,0.46,3.06,3.538,39,0.00372171,203,5,0.000716671,P
2013,Severy,SEV,US1,SEV,fine,oak,4,826,3.42,0.51,2.91,3.538,39,0.005010475,203,5,0.000964841,P
2013,Severy,SEV,US1,SEV,fine,oak,5,827,3.45,0.43,3.02,3.538,39,0.004059097,203,5,0.000781639,S
2013,Severy,SEV,US1,SEV,fine,oak,6,828,3.49,0.5,2.99,3.538,39,0.004315082,203,5,0.000830933,S
2013,Severy,SEV,US2,SEV,fine,oak,1,847,3.54,0.52,3.02,3.538,39,0.004059097,197,5,0.000803127,P
2013,Severy,SEV,US2,SEV,fine,oak,2,848,3.33,0.45,2.88,3.538,39,0.005276187,197,5,0.001043938,S
2013,Severy,SEV,US2,SEV,fine,oak,3,849,3.42,0.45,2.97,3.538,39,0.00448717,197,5,0.000887825,S
2013,Severy,SEV,US2,SEV,fine,oak,4,850,3.27,0.42,2.85,3.538,39,0.005544682,197,5,0.001097062,S
2013,Severy,SEV,US2,SEV,fine,oak,5,851,3.04,0.33,2.71,3.538,39,0.00683623,197,5,0.001352606,P
2013,Severy,SEV,US2,SEV,fine,oak,6,852,3.56,0.57,2.99,3.538,39,0.004315082,197,5,0.000853776,P
2014,Elgg,ELG,US2,ELG,coarse,alder,1,7,2.88,0.71,2.17,3.215,20,0.01965501,176,9,0.002231041,M
2014,Elgg,ELG,US2,ELG,coarse,alder,2,8,2.94,0.6,2.34,3.215,20,0.015883821,176,9,0.001802974,M
2014,Elgg,ELG,US2,ELG,coarse,alder,3,9,2.98,0.75,2.23,3.215,20,0.018291289,176,9,0.002076245,M
2014,Elgg,ELG,US2,ELG,coarse,alder,4,10,3.1,0.67,2.43,3.215,20,0.013996805,176,9,0.001588778,M
2014,Elgg,ELG,US2,ELG,coarse,alder,5,11,2.47,0.45,2.02,3.215,20,0.023236492,176,9,0.002637576,M
2014,Elgg,ELG,US2,ELG,coarse,alder,6,12,2.35,0.53,1.82,3.215,20,0.028449543,176,9,0.003229309,M
2014,Elgg,ELG,US1,ELG,coarse,alder,1,19,3.08,0.75,2.33,3.215,20,0.016097955,176,9,0.00182728,M
2014,Elgg,ELG,US1,ELG,coarse,alder,2,20,2.91,0.77,2.14,3.215,20,0.020351076,176,9,0.002310052,M
2014,Elgg,ELG,US1,ELG,coarse,alder,3,21,2.99,1.02,1.97,3.215,20,0.024489691,176,9,0.002779826,M
2014,Elgg,ELG,US1,ELG,coarse,alder,4,22,2.98,0.71,2.27,3.215,20,0.017402376,176,9,0.001975345,M
2014,Elgg,ELG,US1,ELG,coarse,alder,5,23,3.19,0.85,2.34,3.215,20,0.015883821,176,9,0.001802974,M
2014,Elgg,ELG,US1,ELG,coarse,alder,6,24,3.34,0.87,2.47,3.215,20,0.01318046,176,9,0.001496115,M
2014,Elgg,ELG,DS,ELG,coarse,alder,1,31,3.12,0.88,2.24,3.215,20,0.018067575,204,10,0.001767878,M
2014,Elgg,ELG,DS,ELG,coarse,alder,2,32,3.42,1.02,2.4,3.215,20,0.014617931,204,10,0.001430337,M
2014,Elgg,ELG,DS,ELG,coarse,alder,3,33,3.03,0.75,2.28,3.215,20,0.017182596,204,10,0.001681285,M
2014,Elgg,ELG,DS,ELG,coarse,alder,4,34,3.25,1.02,2.23,3.215,20,0.018291289,204,10,0.001789768,M
2014,Elgg,ELG,DS,ELG,coarse,alder,5,35,2.92,0.65,2.27,3.215,20,0.017402376,204,10,0.00170279,M
2014,Elgg,ELG,DS,ELG,coarse,alder,6,36,2.89,0.68,2.21,3.215,20,0.018741742,204,10,0.001833844,M
2014,Ellikon,ELL,US2,ELL,coarse,alder,1,43,4,2.1,1.9,3.215,20,0.026298674,205,10,0.002571226,M
2014,Ellikon,ELL,US2,ELL,coarse,alder,2,44,4.05,2.02,2.03,3.215,20,0.022989578,205,10,0.002247695,M
2014,Ellikon,ELL,US2,ELL,coarse,alder,3,45,4.13,2.08,2.05,3.215,20,0.022499378,205,10,0.002199768,M
2014,Ellikon,ELL,US2,ELL,coarse,alder,4,46,4.09,1.78,2.31,3.215,20,0.016528992,205,10,0.001616042,M
